break_even_price,implied_volatility,open_interest,day.change,day.change_percent,day.close,day.high,day.last_updated,day.low,day.open,day.previous_close,day.volume,day.vwap,details.contract_type,details.exercise_style,details.expiration_date,details.shares_per_contract,details.strike_price,details.ticker,greeks.delta,greeks.gamma,greeks.theta,greeks.vega,last_quote.ask,last_quote.ask_size,last_quote.ask_exchange,last_quote.bid,last_quote.bid_size,last_quote.bid_exchange,last_quote.last_updated,last_quote.midpoint,last_quote.timeframe,last_trade.sip_timestamp,last_trade.conditions,last_trade.price,last_trade.size,last_trade.exchange,last_trade.timeframe,underlying_asset.change_to_break_even,underlying_asset.last_updated,underlying_asset.price,underlying_asset.ticker,underlying_asset.timeframe
490.53,0.11075330719730928,38,-3.32,-57.3,2.47,5.85,1.7065044e+18,2.22,5.34,5.79,1537.0,3.6391,put,american,2024-01-30,100,493,O:SPY240130P00493000,-0.751412169990088,0.10885301580821316,-0.4040381937162836,0.09438866373896754,2.51,600,316,2.43,543,316,1706562899835025920,2.47,REAL-TIME,1.706562896565182e+18,[227],2.47,6.0,312.0,REAL-TIME,-0.41,1706566042664777472,490.94,SPY,REAL-TIME
490.73,0.11033908834921191,66,-3.33,-49.0,3.46,6.81,1.7065044e+18,2.95,6.23,6.79,225.0,4.3607,put,american,2024-01-30,100,494,O:SPY240130P00494000,-0.846631846674946,0.08266648225376104,-0.29075122679213844,0.07177620865281453,3.33,600,316,3.21,600,316,1706562899307807232,3.27,REAL-TIME,1.7065623034095078e+18,[232],3.46,1.0,304.0,REAL-TIME,-0.21,1706566042664777472,490.94,SPY,REAL-TIME
490.855,0.10859802430696869,2,-3.36,-44.2,4.24,7.55,1.7065044e+18,3.9,7.35,7.6,640.0,4.5711,put,american,2024-01-30,100,495,O:SPY240130P00495000,-0.9192011515535846,0.0557893140442868,-0.17204583491210773,0.046325335816220364,4.22,600,316,4.07,600,316,1706562899307737344,4.145,REAL-TIME,1.7065628322027827e+18,[232],4.24,1.0,312.0,REAL-TIME,-0.085,1706566042664777472,490.94,SPY,REAL-TIME
490.91,0.1097863039881552,0,-2.41,-31.6,5.22,8.76,1.7065044e+18,4.91,8.18,7.63,631.0,6.9466,put,american,2024-01-30,100,496,O:SPY240130P00496000,-0.961155423516872,0.034748533042460956,-0.0909219756453188,0.02499141670510778,5.26,605,316,4.92,605,316,1706562899307728128,5.09,REAL-TIME,1.706562691387055e+18,[227],5.22,1.0,312.0,REAL-TIME,-0.03,1706566042664777472,490.94,SPY,REAL-TIME
490.91,0.12724912365358396,18,-3.72,-38.6,5.91,9.36,1.7065044e+18,5.91,9.36,9.63,27.0,6.6644,put,american,2024-01-30,100,497,O:SPY240130P00497000,-0.965996952009508,0.026825631067447783,-0.09567408199301713,0.02424518832865144,6.26,605,316,5.92,600,316,1706562899307751936,6.09,REAL-TIME,1.7065603312614932e+18,[209],5.91,10.0,308.0,REAL-TIME,-0.03,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.13914763345147044,1,-3.51,-32.7,7.24,8.19,1.7065044e+18,6.71,8.19,10.75,4.0,7.29,put,american,2024-01-30,100,498,O:SPY240130P00498000,-0.9761020320373205,0.01953512505559919,-0.07650791981553674,0.011854508309884835,7.26,605,316,6.9,600,316,1706562899307747328,7.08,REAL-TIME,1.706560881585312e+18,[232],7.24,1.0,322.0,REAL-TIME,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.91,0.1618808628746859,0,,,8.24,8.56,1.7065044e+18,8.24,8.56,,20.0,8.4,put,american,2024-01-30,100,499,O:SPY240130P00499000,-0.9726180451319552,0.01764074063179363,-0.10427796517584151,0.02186558836674281,8.28,605,316,7.9,605,316,1706562899307947520,8.09,REAL-TIME,1.7065616200564698e+18,[219],8.24,10.0,313.0,REAL-TIME,-0.03,1706566042664777472,490.94,SPY,REAL-TIME
490.915,0.17357342958139055,2,-4.05,-30.3,9.3,12.3,1.7065044e+18,8.7,12.0,13.35,118.0,10.2566,put,american,2024-01-30,100,500,O:SPY240130P00500000,-0.9773342138475324,0.014219802033748518,-0.09272078529568527,0.012283601479365502,9.26,605,316,8.91,605,316,1706562899307496704,9.085,REAL-TIME,1.706562303414451e+18,[209],9.3,2.0,303.0,REAL-TIME,-0.025,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.24423883597630514,0,,,,,,,,,,,put,american,2024-01-30,100,505,O:SPY240130P00505000,-0.9859425260688092,0.006988114018770643,-0.08776195564205377,0.011603232025222385,14.26,600,316,13.9,605,316,1706562899307741184,14.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.91,0.32668238087018253,0,,,21.98,21.98,1.7065044e+18,21.98,21.98,,75.0,21.98,put,american,2024-01-30,100,510,O:SPY240130P00510000,-0.9857059195262143,0.004899162705081214,-0.1220370618748041,0.012227970693848574,19.26,325,302,18.92,325,302,1706562879506166784,19.09,REAL-TIME,1.706541718540289e+18,[209],21.98,75.0,302.0,REAL-TIME,-0.03,1706566042664777472,490.94,SPY,REAL-TIME
490.925,0.3772996332324259,0,,,,,,,,,,,put,american,2024-01-30,100,515,O:SPY240130P00515000,-0.9922868054916765,0.0028339447546562894,-0.08156312840172941,0.005028949516822524,24.25,325,302,23.9,325,302,1706562879501123840,24.075,REAL-TIME,,,,,,,-0.015,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.45113188837636964,0,,,,,,,,,,,put,american,2024-01-30,100,520,O:SPY240130P00520000,-0.9920635512500747,0.0022938578098680947,-0.1017843126195059,0.005219533719617613,29.27,305,316,28.89,305,316,1706562880324134912,29.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.5145842145613349,0,,,,,,,,,,,put,american,2024-01-30,100,525,O:SPY240130P00525000,-0.9929817907298975,0.001799184676961315,-0.10417221735613284,0.0051506848541937,34.27,305,316,33.89,305,316,1706562880324119552,34.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.5773843763523719,0,,,,,,,,,,,put,american,2024-01-30,100,530,O:SPY240130P00530000,-0.9936926927015158,0.0014568912447900351,-0.10647008693445528,0.005139343484055809,39.27,305,316,38.89,305,316,1706562880324094720,39.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.6395587200314282,0,,,,,,,,,,,put,american,2024-01-30,100,535,O:SPY240130P00535000,-0.9942591254022666,0.0012096995866742756,-0.10872647241524154,0.00506499942396201,44.27,305,316,43.89,305,316,1706562880324366080,44.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.7011061239411708,0,,,,,,,,,,,put,american,2024-01-30,100,540,O:SPY240130P00540000,-0.9947214101196313,0.0010246688431341127,-0.1109033948091468,0.00508533432824838,49.27,305,316,48.89,305,316,1706562880324345856,49.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.762061573335893,0,,,,,,,,,,,put,american,2024-01-30,100,545,O:SPY240130P00545000,-0.9951055324219773,0.0008824503619029612,-0.11306131986020093,0.005081891152160908,54.27,305,316,53.89,305,316,1706562880324360704,54.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.8224535174398204,0,,,,,,,,,,,put,american,2024-01-30,100,550,O:SPY240130P00550000,-0.9954296992087709,0.0007705917604592955,-0.11521642029645515,0.005102561813483602,59.27,305,316,58.89,305,316,1706562880324314112,59.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.8822956372318523,0,,,,,,,,,,,put,american,2024-01-30,100,555,O:SPY240130P00555000,-0.9957068833775,0.0006808710305474489,-0.11737090206585105,0.00512365483550847,64.27,305,316,63.89,305,316,1706562880324314112,64.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
490.92,0.9415791834909617,0,,,,,,,,,,,put,american,2024-01-30,100,560,O:SPY240130P00560000,-0.9959466320492354,0.0006076530582427814,-0.11950646908116838,0.005060470174419737,69.27,305,316,68.89,305,316,1706562880324314112,69.08,REAL-TIME,,,,,,,-0.02,1706566042664777472,490.94,SPY,REAL-TIME
